observation_date,CUUR0000SAF114
1960-12-01,21.100
1961-01-01,21.100
1961-02-01,21.200
1961-03-01,21.100
1961-04-01,21.200
1961-05-01,21.200
1961-06-01,21.200
1961-07-01,21.200
1961-08-01,21.200
1961-09-01,21.100
1961-10-01,21.100
1961-11-01,20.900
1961-12-01,20.900
1962-01-01,20.800
1962-02-01,20.800
1962-03-01,20.800
1962-04-01,20.800
1962-05-01,20.800
1962-06-01,20.800
1962-07-01,20.800
1962-08-01,20.800
1962-09-01,20.900
1962-10-01,20.900
1962-11-01,20.700
1962-12-01,20.700
1963-01-01,20.700
1963-02-01,20.800
1963-03-01,20.700
1963-04-01,20.700
1963-05-01,20.800
1963-06-01,20.900
1963-07-01,21.300
1963-08-01,21.400
1963-09-01,21.400
1963-10-01,21.300
1963-11-01,21.400
1963-12-01,21.400
1964-01-01,21.700
1964-02-01,22.300
1964-03-01,23.000
1964-04-01,23.500
1964-05-01,23.900
1964-06-01,24.100
1964-07-01,24.200
1964-08-01,24.200
1964-09-01,24.200
1964-10-01,24.100
1964-11-01,24.100
1964-12-01,24.100
1965-01-01,24.100
1965-02-01,24.000
1965-03-01,23.600
1965-04-01,23.400
1965-05-01,23.300
1965-06-01,23.300
1965-07-01,23.300
1965-08-01,23.400
1965-09-01,23.300
1965-10-01,23.300
1965-11-01,23.200
1965-12-01,23.200
1966-01-01,23.100
1966-02-01,23.100
1966-03-01,23.100
1966-04-01,23.300
1966-05-01,23.300
1966-06-01,23.500
1966-07-01,23.500
1966-08-01,23.500
1966-09-01,23.400
1966-10-01,23.300
1966-11-01,23.200
1966-12-01,23.200
1967-01-01,23.200
1967-02-01,23.300
1967-03-01,23.100
1967-04-01,23.000
1967-05-01,23.100
1967-06-01,23.100
1967-07-01,23.000
1967-08-01,23.100
1967-09-01,23.100
1967-10-01,23.000
1967-11-01,23.100
1967-12-01,23.100
1968-01-01,23.200
1968-02-01,23.300
1968-03-01,23.300
1968-04-01,23.400
1968-05-01,23.600
1968-06-01,23.600
1968-07-01,23.600
1968-08-01,23.700
1968-09-01,23.700
1968-10-01,23.700
1968-11-01,23.800
1968-12-01,23.800
1969-01-01,23.800
1969-02-01,23.800
1969-03-01,23.900
1969-04-01,23.900
1969-05-01,23.900
1969-06-01,24.100
1969-07-01,24.100
1969-08-01,24.200
1969-09-01,24.200
1969-10-01,24.300
1969-11-01,24.700
1969-12-01,25.000
1970-01-01,25.400
1970-02-01,25.800
1970-03-01,26.200
1970-04-01,26.600
1970-05-01,26.800
1970-06-01,27.200
1970-07-01,27.400
1970-08-01,27.600
1970-09-01,27.800
1970-10-01,28.000
1970-11-01,28.100
1970-12-01,28.100
1971-01-01,28.100
1971-02-01,28.200
1971-03-01,28.100
1971-04-01,28.200
1971-05-01,28.100
1971-06-01,28.200
1971-07-01,28.200
1971-08-01,28.200
1971-09-01,27.900
1971-10-01,28.000
1971-11-01,27.900
1971-12-01,27.800
1972-01-01,27.800
1972-02-01,27.900
1972-03-01,27.900
1972-04-01,27.900
1972-05-01,27.900
1972-06-01,27.800
1972-07-01,27.800
1972-08-01,27.800
1972-09-01,28.100
1972-10-01,28.300
1972-11-01,28.400
1972-12-01,28.400
1973-01-01,28.600
1973-02-01,29.000
1973-03-01,29.200
1973-04-01,29.400
1973-05-01,29.900
1973-06-01,30.300
1973-07-01,30.400
1973-08-01,30.500
1973-09-01,30.500
1973-10-01,30.800
1973-11-01,31.000
1973-12-01,31.300
1974-01-01,31.700
1974-02-01,32.100
1974-03-01,32.800
1974-04-01,33.600
1974-05-01,34.500
1974-06-01,35.500
1974-07-01,36.500
1974-08-01,37.800
1974-09-01,38.400
1974-10-01,39.100
1974-11-01,39.300
1974-12-01,39.900
1975-01-01,40.500
1975-02-01,40.900
1975-03-01,41.100
1975-04-01,41.100
1975-05-01,40.500
1975-06-01,40.400
1975-07-01,40.200
1975-08-01,40.400
1975-09-01,41.100
1975-10-01,42.400
1975-11-01,43.400
1975-12-01,43.900
1976-01-01,44.100
1976-02-01,44.300
1976-03-01,44.600
1976-04-01,45.700
1976-05-01,46.900
1976-06-01,48.200
1976-07-01,49.900
1976-08-01,51.500
1976-09-01,52.600
1976-10-01,53.300
1976-11-01,54.900
1976-12-01,57.000
1977-01-01,59.500
1977-02-01,63.200
1977-03-01,66.100
1977-04-01,71.900
1977-05-01,77.300
1977-06-01,80.500
1977-07-01,80.400
1977-08-01,80.200
1977-09-01,79.900
1977-10-01,79.200
1977-11-01,77.900
1977-12-01,77.200
1978-01-01,77.800
1978-02-01,78.400
1978-03-01,78.900
1978-04-01,79.200
1978-05-01,78.900
1978-06-01,78.900
1978-07-01,78.900
1978-08-01,78.700
1978-09-01,78.500
1978-10-01,78.600
1978-11-01,78.700
1978-12-01,78.900
1979-01-01,79.700
1979-02-01,80.300
1979-03-01,80.100
1979-04-01,80.300
1979-05-01,80.600
1979-06-01,80.900
1979-07-01,81.900
1979-08-01,83.500
1979-09-01,84.900
1979-10-01,85.900
1979-11-01,86.400
1979-12-01,86.700
1980-01-01,87.400
1980-02-01,88.800
1980-03-01,89.400
1980-04-01,90.100
1980-05-01,90.700
1980-06-01,91.400
1980-07-01,91.800
1980-08-01,93.000
1980-09-01,93.300
1980-10-01,93.500
1980-11-01,93.600
1980-12-01,93.600
1981-01-01,94.600
1981-02-01,95.100
1981-03-01,95.200
1981-04-01,95.700
1981-05-01,95.200
1981-06-01,95.300
1981-07-01,94.700
1981-08-01,95.400
1981-09-01,95.500
1981-10-01,95.800
1981-11-01,95.400
1981-12-01,95.200
1982-01-01,96.700
1982-02-01,97.800
1982-03-01,98.100
1982-04-01,97.900
1982-05-01,98.300
1982-06-01,98.100
1982-07-01,97.600
1982-08-01,97.900
1982-09-01,97.900
1982-10-01,98.700
1982-11-01,98.400
1982-12-01,98.000
1983-01-01,99.500
1983-02-01,99.800
1983-03-01,99.900
1983-04-01,99.700
1983-05-01,99.500
1983-06-01,99.500
1983-07-01,99.000
1983-08-01,99.400
1983-09-01,99.600
1983-10-01,100.800
1983-11-01,100.500
1983-12-01,100.100
1984-01-01,101.400
1984-02-01,102.000
1984-03-01,102.400
1984-04-01,102.400
1984-05-01,102.000
1984-06-01,102.100
1984-07-01,102.200
1984-08-01,101.900
1984-09-01,102.500
1984-10-01,103.200
1984-11-01,102.900
1984-12-01,102.400
1985-01-01,103.800
1985-02-01,104.500
1985-03-01,104.800
1985-04-01,104.800
1985-05-01,104.800
1985-06-01,104.200
1985-07-01,103.500
1985-08-01,103.800
1985-09-01,104.500
1985-10-01,104.800
1985-11-01,104.300
1985-12-01,103.600
1986-01-01,106.100
1986-02-01,112.100
1986-03-01,112.700
1986-04-01,112.500
1986-05-01,111.300
1986-06-01,110.800
1986-07-01,110.400
1986-08-01,110.100
1986-09-01,109.800
1986-10-01,110.200
1986-11-01,110.100
1986-12-01,108.600
1987-01-01,111.400
1987-02-01,111.300
1987-03-01,109.800
1987-04-01,108.500
1987-05-01,108.000
1987-06-01,106.800
1987-07-01,105.900
1987-08-01,105.900
1987-09-01,105.800
1987-10-01,106.700
1987-11-01,105.000
1987-12-01,104.800
1988-01-01,106.900
1988-02-01,107.700
1988-03-01,107.700
1988-04-01,107.800
1988-05-01,107.500
1988-06-01,107.100
1988-07-01,107.200
1988-08-01,107.000
1988-09-01,107.400
1988-10-01,108.100
1988-11-01,108.200
1988-12-01,107.800
1989-01-01,109.600
1989-02-01,111.300
1989-03-01,111.300
1989-04-01,111.800
1989-05-01,111.500
1989-06-01,111.600
1989-07-01,112.300
1989-08-01,111.200
1989-09-01,111.000
1989-10-01,111.800
1989-11-01,111.200
1989-12-01,111.000
1990-01-01,112.400
1990-02-01,113.300
1990-03-01,113.100
1990-04-01,112.400
1990-05-01,112.700
1990-06-01,113.300
1990-07-01,114.000
1990-08-01,114.300
1990-09-01,114.200
1990-10-01,115.200
1990-11-01,114.500
1990-12-01,113.100
1991-01-01,115.700
1991-02-01,116.300
1991-03-01,114.900
1991-04-01,115.500
1991-05-01,114.900
1991-06-01,113.900
1991-07-01,113.100
1991-08-01,112.900
1991-09-01,112.800
1991-10-01,113.900
1991-11-01,113.000
1991-12-01,112.500
1992-01-01,114.900
1992-02-01,116.000
1992-03-01,115.300
1992-04-01,114.400
1992-05-01,114.500
1992-06-01,115.000
1992-07-01,113.900
1992-08-01,114.100
1992-09-01,114.200
1992-10-01,114.100
1992-11-01,112.400
1992-12-01,112.300
1993-01-01,113.500
1993-02-01,115.100
1993-03-01,114.800
1993-04-01,114.200
1993-05-01,115.000
1993-06-01,114.600
1993-07-01,114.400
1993-08-01,114.100
1993-09-01,113.800
1993-10-01,115.400
1993-11-01,115.400
1993-12-01,114.800
1994-01-01,116.100
1994-02-01,116.000
1994-03-01,116.000
1994-04-01,115.500
1994-05-01,115.600
1994-06-01,115.800
1994-07-01,122.800
1994-08-01,131.300
1994-09-01,132.100
1994-10-01,132.700
1994-11-01,132.400
1994-12-01,131.700
1995-01-01,133.300
1995-02-01,133.700
1995-03-01,132.900
1995-04-01,132.900
1995-05-01,131.700
1995-06-01,131.500
1995-07-01,130.800
1995-08-01,131.300
1995-09-01,131.700
1995-10-01,130.900
1995-11-01,130.500
1995-12-01,129.500
1996-01-01,130.000
1996-02-01,129.900
1996-03-01,129.700
1996-04-01,129.900
1996-05-01,129.300
1996-06-01,128.400
1996-07-01,127.500
1996-08-01,128.500
1996-09-01,127.900
1996-10-01,127.600
1996-11-01,127.200
1996-12-01,126.900
1997-01-01,128.300
1997-02-01,128.500
1997-03-01,129.500
1997-04-01,131.900
1997-05-01,133.400
1997-06-01,134.800
1997-07-01,136.300
1997-08-01,136.700
1997-09-01,136.700
1997-10-01,136.600
1997-11-01,134.700
1997-12-01,133.100
1998-01-01,134.100
1998-02-01,134.800
1998-03-01,134.200
1998-04-01,133.900
1998-05-01,132.900
1998-06-01,132.800
1998-07-01,132.300
1998-08-01,132.000
1998-09-01,132.200
1998-10-01,132.600
1998-11-01,132.700
1998-12-01,131.700
1999-01-01,133.500
1999-02-01,134.500
1999-03-01,134.500
1999-04-01,134.300
1999-05-01,134.200
1999-06-01,134.300
1999-07-01,134.300
1999-08-01,134.500
1999-09-01,134.200
1999-10-01,134.600
1999-11-01,133.900
1999-12-01,134.700
2000-01-01,137.100
2000-02-01,138.400
2000-03-01,138.500
2000-04-01,137.600
2000-05-01,137.300
2000-06-01,137.500
2000-07-01,138.500
2000-08-01,138.200
2000-09-01,138.000
2000-10-01,137.400
2000-11-01,137.900
2000-12-01,136.700
2001-01-01,139.400
2001-02-01,139.900
2001-03-01,139.500
2001-04-01,138.900
2001-05-01,138.100
2001-06-01,138.600
2001-07-01,138.900
2001-08-01,140.000
2001-09-01,139.200
2001-10-01,139.900
2001-11-01,139.500
2001-12-01,138.500
2002-01-01,139.500
2002-02-01,140.000
2002-03-01,140.100
2002-04-01,140.000
2002-05-01,138.000
2002-06-01,137.500
2002-07-01,138.300
2002-08-01,137.600
2002-09-01,140.200
2002-10-01,140.500
2002-11-01,139.100
2002-12-01,139.800
2003-01-01,140.600
2003-02-01,140.800
2003-03-01,140.300
2003-04-01,140.500
2003-05-01,140.300
2003-06-01,140.300
2003-07-01,138.400
2003-08-01,139.700
2003-09-01,139.200
2003-10-01,140.500
2003-11-01,137.900
2003-12-01,139.300
2004-01-01,140.700
2004-02-01,141.400
2004-03-01,140.800
2004-04-01,139.700
2004-05-01,139.900
2004-06-01,139.800
2004-07-01,140.500
2004-08-01,140.300
2004-09-01,140.300
2004-10-01,140.600
2004-11-01,139.600
2004-12-01,140.600
2005-01-01,142.200
2005-02-01,142.500
2005-03-01,143.600
2005-04-01,144.800
2005-05-01,144.300
2005-06-01,144.000
2005-07-01,144.800
2005-08-01,144.300
2005-09-01,145.200
2005-10-01,145.600
2005-11-01,145.500
2005-12-01,145.500
2006-01-01,147.200
2006-02-01,147.300
2006-03-01,148.000
2006-04-01,146.300
2006-05-01,146.600
2006-06-01,146.600
2006-07-01,146.300
2006-08-01,146.900
2006-09-01,147.500
2006-10-01,148.300
2006-11-01,148.900
2006-12-01,148.500
2007-01-01,151.127
2007-02-01,151.716
2007-03-01,153.894
2007-04-01,151.799
2007-05-01,152.869
2007-06-01,153.104
2007-07-01,153.384
2007-08-01,154.791
2007-09-01,155.007
2007-10-01,155.545
2007-11-01,154.299
2007-12-01,153.648
2008-01-01,157.863
2008-02-01,157.805
2008-03-01,158.089
2008-04-01,159.730
2008-05-01,158.336
2008-06-01,158.320
2008-07-01,159.346
2008-08-01,160.055
2008-09-01,161.499
2008-10-01,163.727
2008-11-01,163.015
2008-12-01,162.750
2009-01-01,164.882
2009-02-01,164.213
2009-03-01,165.656
2009-04-01,162.889
2009-05-01,162.803
2009-06-01,162.571
2009-07-01,162.069
2009-08-01,162.953
2009-09-01,162.911
2009-10-01,162.885
2009-11-01,161.358
2009-12-01,161.216
2010-01-01,163.684
2010-02-01,162.775
2010-03-01,162.666
2010-04-01,162.128
2010-05-01,160.982
2010-06-01,160.361
2010-07-01,161.121
2010-08-01,161.764
2010-09-01,161.771
2010-10-01,161.313
2010-11-01,161.427
2010-12-01,159.229
2011-01-01,164.019
2011-02-01,163.734
2011-03-01,165.038
2011-04-01,166.086
2011-05-01,165.862
2011-06-01,166.197
2011-07-01,167.802
2011-08-01,168.268
2011-09-01,168.213
2011-10-01,169.137
2011-11-01,168.606
2011-12-01,168.520
2012-01-01,170.454
2012-02-01,169.758
2012-03-01,169.513
2012-04-01,169.191
2012-05-01,167.866
2012-06-01,167.772
2012-07-01,167.375
2012-08-01,167.622
2012-09-01,168.820
2012-10-01,168.479
2012-11-01,168.222
2012-12-01,168.204
2013-01-01,169.593
2013-02-01,168.977
2013-03-01,168.736
2013-04-01,168.812
2013-05-01,166.189
2013-06-01,166.287
2013-07-01,165.412
2013-08-01,165.884
2013-09-01,165.755
2013-10-01,166.361
2013-11-01,165.228
2013-12-01,165.767
2014-01-01,167.039
2014-02-01,165.980
2014-03-01,165.703
2014-04-01,165.387
2014-05-01,164.640
2014-06-01,164.700
2014-07-01,165.211
2014-08-01,165.613
2014-09-01,166.080
2014-10-01,167.350
2014-11-01,167.511
2014-12-01,166.978
2015-01-01,168.603
2015-02-01,168.901
2015-03-01,167.706
2015-04-01,168.401
2015-05-01,166.795
2015-06-01,166.824
2015-07-01,167.421
2015-08-01,168.017
2015-09-01,168.054
2015-10-01,169.045
2015-11-01,167.498
2015-12-01,167.482
2016-01-01,168.718
2016-02-01,169.248
2016-03-01,168.187
2016-04-01,168.771
2016-05-01,167.053
2016-06-01,165.940
2016-07-01,166.648
2016-08-01,167.044
2016-09-01,166.573
2016-10-01,166.793
2016-11-01,166.258
2016-12-01,165.965
2017-01-01,167.074
2017-02-01,169.451
2017-03-01,168.455
2017-04-01,168.354
2017-05-01,168.555
2017-06-01,167.242
2017-07-01,167.085
2017-08-01,166.822
2017-09-01,167.429
2017-10-01,167.990
2017-11-01,166.271
2017-12-01,166.006
2018-01-01,167.671
2018-02-01,167.736
2018-03-01,167.758
2018-04-01,167.041
2018-05-01,166.401
2018-06-01,166.431
2018-07-01,166.577
2018-08-01,167.231
2018-09-01,168.428
2018-10-01,169.570
2018-11-01,167.891
2018-12-01,168.339
2019-01-01,171.354
2019-02-01,172.488
2019-03-01,172.060
2019-04-01,170.727
2019-05-01,171.260
2019-06-01,170.230
2019-07-01,169.685
2019-08-01,170.067
2019-09-01,170.630
2019-10-01,170.842
2019-11-01,170.675
2019-12-01,170.006
2020-01-01,172.313
2020-02-01,173.194
2020-03-01,174.454
2020-04-01,179.235
2020-05-01,178.234
2020-06-01,179.190
2020-07-01,178.167
2020-08-01,178.684
2020-09-01,177.848
2020-10-01,178.400
2020-11-01,175.869
2020-12-01,177.539
2021-01-01,179.789
2021-02-01,180.202
2021-03-01,180.018
2021-04-01,179.570
2021-05-01,177.814
2021-06-01,179.527
2021-07-01,180.136
2021-08-01,182.277
2021-09-01,184.490
2021-10-01,186.387
2021-11-01,185.119
2021-12-01,186.723
2022-01-01,188.719
2022-02-01,192.210
2022-03-01,194.342
2022-04-01,197.138
2022-05-01,199.166
2022-06-01,200.876
2022-07-01,204.944
2022-08-01,206.693
2022-09-01,208.332
2022-10-01,210.121
2022-11-01,209.507
2022-12-01,210.324
2023-01-01,213.359
2023-02-01,215.925
2023-03-01,216.329
2023-04-01,215.833
2023-05-01,216.460
2023-06-01,216.146
2023-07-01,216.056
2023-08-01,216.642
2023-09-01,216.736
2023-10-01,216.952
2023-11-01,215.604
2023-12-01,215.872
2024-01-01,220.573
2024-02-01,220.956
2024-03-01,221.423
2024-04-01,220.712
2024-05-01,219.354
2024-06-01,219.373
2024-07-01,220.129
2024-08-01,219.381
2024-09-01,219.488
2024-10-01,220.672
2024-11-01,221.735
2024-12-01,220.762
2025-01-01,225.510
2025-02-01,225.510
2025-03-01,226.835
2025-04-01,227.738
2025-05-01,226.252
2025-06-01,229.103
2025-07-01,228.011
2025-08-01,229.406
2025-09-01,231.144
2025-10-01,
2025-11-01,231.235
2025-12-01,232.021
2026-01-01,235.761
2026-02-01,238.081
2026-03-01,237.455
