observation_date,CUUR0000SAF112
1980-05-01,88.000
1980-06-01,87.800
1980-07-01,89.900
1980-08-01,93.200
1980-09-01,95.700
1980-10-01,96.000
1980-11-01,96.800
1980-12-01,97.100
1981-01-01,96.900
1981-02-01,95.900
1981-03-01,95.200
1981-04-01,94.100
1981-05-01,93.800
1981-06-01,94.500
1981-07-01,96.500
1981-08-01,97.200
1981-09-01,97.900
1981-10-01,97.400
1981-11-01,96.600
1981-12-01,96.400
1982-01-01,96.400
1982-02-01,97.600
1982-03-01,97.600
1982-04-01,98.100
1982-05-01,99.200
1982-06-01,101.100
1982-07-01,102.000
1982-08-01,100.800
1982-09-01,101.700
1982-10-01,100.700
1982-11-01,100.100
1982-12-01,99.400
1983-01-01,99.900
1983-02-01,100.300
1983-03-01,100.400
1983-04-01,100.400
1983-05-01,100.200
1983-06-01,99.400
1983-07-01,98.900
1983-08-01,98.300
1983-09-01,98.300
1983-10-01,97.700
1983-11-01,97.500
1983-12-01,98.500
1984-01-01,102.200
1984-02-01,103.700
1984-03-01,102.400
1984-04-01,102.800
1984-05-01,101.300
1984-06-01,100.300
1984-07-01,100.500
1984-08-01,100.900
1984-09-01,100.500
1984-10-01,100.100
1984-11-01,99.700
1984-12-01,101.000
1985-01-01,101.300
1985-02-01,101.400
1985-03-01,101.100
1985-04-01,100.100
1985-05-01,98.700
1985-06-01,98.700
1985-07-01,99.000
1985-08-01,98.700
1985-09-01,99.000
1985-10-01,99.200
1985-11-01,101.100
1985-12-01,102.500
1986-01-01,103.200
1986-02-01,102.000
1986-03-01,101.700
1986-04-01,100.400
1986-05-01,100.100
1986-06-01,100.700
1986-07-01,104.400
1986-08-01,107.500
1986-09-01,108.200
1986-10-01,108.200
1986-11-01,108.800
1986-12-01,109.100
1987-01-01,109.900
1987-02-01,108.800
1987-03-01,108.900
1987-04-01,108.600
1987-05-01,109.600
1987-06-01,110.400
1987-07-01,111.400
1987-08-01,111.900
1987-09-01,112.700
1987-10-01,112.000
1987-11-01,111.200
1987-12-01,110.300
1988-01-01,111.000
1988-02-01,110.600
1988-03-01,111.200
1988-04-01,111.500
1988-05-01,112.100
1988-06-01,114.600
1988-07-01,116.500
1988-08-01,117.300
1988-09-01,117.400
1988-10-01,116.800
1988-11-01,116.400
1988-12-01,116.100
1989-01-01,118.500
1989-02-01,118.200
1989-03-01,120.500
1989-04-01,120.600
1989-05-01,120.700
1989-06-01,121.400
1989-07-01,121.600
1989-08-01,122.300
1989-09-01,122.900
1989-10-01,122.400
1989-11-01,122.800
1989-12-01,123.800
1990-01-01,126.800
1990-02-01,126.700
1990-03-01,127.900
1990-04-01,128.200
1990-05-01,127.800
1990-06-01,129.900
1990-07-01,130.400
1990-08-01,131.100
1990-09-01,131.900
1990-10-01,132.500
1990-11-01,133.200
1990-12-01,133.600
1991-01-01,134.700
1991-02-01,133.300
1991-03-01,133.900
1991-04-01,132.900
1991-05-01,132.600
1991-06-01,132.400
1991-07-01,132.400
1991-08-01,132.600
1991-09-01,131.800
1991-10-01,131.500
1991-11-01,131.300
1991-12-01,131.600
1992-01-01,131.100
1992-02-01,130.200
1992-03-01,130.700
1992-04-01,130.300
1992-05-01,130.000
1992-06-01,130.200
1992-07-01,130.100
1992-08-01,130.800
1992-09-01,131.500
1992-10-01,131.500
1992-11-01,131.800
1992-12-01,132.100
1993-01-01,133.500
1993-02-01,133.200
1993-03-01,134.500
1993-04-01,135.600
1993-05-01,135.100
1993-06-01,135.300
1993-07-01,135.400
1993-08-01,136.000
1993-09-01,135.800
1993-10-01,136.600
1993-11-01,137.300
1993-12-01,137.100
1994-01-01,137.800
1994-02-01,137.400
1994-03-01,137.900
1994-04-01,137.600
1994-05-01,137.100
1994-06-01,137.200
1994-07-01,136.700
1994-08-01,137.100
1994-09-01,137.300
1994-10-01,136.800
1994-11-01,136.900
1994-12-01,136.400
1995-01-01,137.300
1995-02-01,137.600
1995-03-01,138.400
1995-04-01,137.700
1995-05-01,137.300
1995-06-01,137.100
1995-07-01,137.300
1995-08-01,138.700
1995-09-01,139.500
1995-10-01,140.800
1995-11-01,141.700
1995-12-01,142.000
1996-01-01,142.800
1996-02-01,142.400
1996-03-01,142.600
1996-04-01,141.800
1996-05-01,141.200
1996-06-01,143.100
1996-07-01,143.900
1996-08-01,145.600
1996-09-01,147.200
1996-10-01,147.900
1996-11-01,148.900
1996-12-01,150.000
1997-01-01,149.600
1997-02-01,148.800
1997-03-01,147.800
1997-04-01,147.700
1997-05-01,147.700
1997-06-01,147.900
1997-07-01,148.200
1997-08-01,149.100
1997-09-01,149.100
1997-10-01,148.900
1997-11-01,149.300
1997-12-01,148.400
1998-01-01,148.300
1998-02-01,147.500
1998-03-01,147.200
1998-04-01,146.300
1998-05-01,146.200
1998-06-01,146.300
1998-07-01,146.900
1998-08-01,148.200
1998-09-01,147.500
1998-10-01,148.000
1998-11-01,147.900
1998-12-01,147.300
1999-01-01,146.400
1999-02-01,147.000
1999-03-01,146.800
1999-04-01,146.700
1999-05-01,146.700
1999-06-01,147.200
1999-07-01,147.300
1999-08-01,148.500
1999-09-01,149.200
1999-10-01,149.200
1999-11-01,150.500
1999-12-01,149.800
2000-01-01,150.200
2000-02-01,151.300
2000-03-01,152.400
2000-04-01,152.900
2000-05-01,153.900
2000-06-01,154.900
2000-07-01,155.800
2000-08-01,156.800
2000-09-01,156.900
2000-10-01,156.800
2000-11-01,155.500
2000-12-01,156.600
2001-01-01,158.000
2001-02-01,159.500
2001-03-01,160.100
2001-04-01,160.700
2001-05-01,160.800
2001-06-01,161.700
2001-07-01,162.300
2001-08-01,162.400
2001-09-01,162.400
2001-10-01,163.500
2001-11-01,162.700
2001-12-01,162.000
2002-01-01,162.100
2002-02-01,161.800
2002-03-01,162.800
2002-04-01,162.500
2002-05-01,162.400
2002-06-01,161.900
2002-07-01,162.300
2002-08-01,162.200
2002-09-01,161.800
2002-10-01,161.300
2002-11-01,162.100
2002-12-01,162.400
2003-01-01,161.600
2003-02-01,164.700
2003-03-01,164.800
2003-04-01,165.200
2003-05-01,164.700
2003-06-01,167.200
2003-07-01,168.200
2003-08-01,169.700
2003-09-01,171.100
2003-10-01,174.000
2003-11-01,179.300
2003-12-01,181.100
2004-01-01,179.900
2004-02-01,179.700
2004-03-01,179.500
2004-04-01,179.200
2004-05-01,181.100
2004-06-01,182.300
2004-07-01,183.700
2004-08-01,183.700
2004-09-01,183.400
2004-10-01,182.900
2004-11-01,182.400
2004-12-01,183.100
2005-01-01,183.400
2005-02-01,183.900
2005-03-01,184.300
2005-04-01,184.700
2005-05-01,185.000
2005-06-01,185.200
2005-07-01,184.700
2005-08-01,184.400
2005-09-01,185.200
2005-10-01,184.600
2005-11-01,185.800
2005-12-01,185.700
2006-01-01,185.800
2006-02-01,185.400
2006-03-01,185.900
2006-04-01,185.500
2006-05-01,184.700
2006-06-01,186.000
2006-07-01,185.100
2006-08-01,187.100
2006-09-01,188.000
2006-10-01,188.100
2006-11-01,188.400
2006-12-01,188.600
2007-01-01,189.609
2007-02-01,190.491
2007-03-01,192.508
2007-04-01,193.665
2007-05-01,195.886
2007-06-01,197.175
2007-07-01,196.690
2007-08-01,197.204
2007-09-01,198.323
2007-10-01,198.474
2007-11-01,198.616
2007-12-01,198.755
2008-01-01,200.035
2008-02-01,199.688
2008-03-01,199.775
2008-04-01,200.770
2008-05-01,200.960
2008-06-01,202.914
2008-07-01,205.075
2008-08-01,207.488
2008-09-01,209.937
2008-10-01,210.706
2008-11-01,209.602
2008-12-01,208.890
2009-01-01,208.616
2009-02-01,207.963
2009-03-01,206.348
2009-04-01,205.699
2009-05-01,203.789
2009-06-01,204.031
2009-07-01,201.743
2009-08-01,202.911
2009-09-01,201.755
2009-10-01,200.597
2009-11-01,201.202
2009-12-01,201.003
2010-01-01,201.870
2010-02-01,202.343
2010-03-01,202.812
2010-04-01,205.178
2010-05-01,205.679
2010-06-01,208.171
2010-07-01,208.989
2010-08-01,208.854
2010-09-01,211.280
2010-10-01,212.170
2010-11-01,212.957
2010-12-01,212.019
2011-01-01,214.344
2011-02-01,216.175
2011-03-01,218.808
2011-04-01,220.747
2011-05-01,223.227
2011-06-01,223.105
2011-07-01,224.394
2011-08-01,225.651
2011-09-01,227.194
2011-10-01,227.853
2011-11-01,227.583
2011-12-01,228.853
2012-01-01,229.809
2012-02-01,228.610
2012-03-01,230.485
2012-04-01,230.967
2012-05-01,229.351
2012-06-01,230.464
2012-07-01,231.309
2012-08-01,232.475
2012-09-01,231.555
2012-10-01,232.917
2012-11-01,232.303
2012-12-01,232.262
2013-01-01,232.461
2013-02-01,233.041
2013-03-01,233.294
2013-04-01,234.320
2013-05-01,233.724
2013-06-01,235.277
2013-07-01,235.859
2013-08-01,237.494
2013-09-01,238.370
2013-10-01,239.834
2013-11-01,238.761
2013-12-01,239.102
2014-01-01,240.158
2014-02-01,242.386
2014-03-01,245.301
2014-04-01,249.290
2014-05-01,251.825
2014-06-01,252.865
2014-07-01,253.767
2014-08-01,258.416
2014-09-01,260.805
2014-10-01,259.840
2014-11-01,260.457
2014-12-01,261.055
2015-01-01,260.982
2015-02-01,260.863
2015-03-01,260.077
2015-04-01,258.991
2015-05-01,257.106
2015-06-01,261.189
2015-07-01,261.639
2015-08-01,263.601
2015-09-01,263.227
2015-10-01,261.568
2015-11-01,259.141
2015-12-01,255.298
2016-01-01,251.783
2016-02-01,251.290
2016-03-01,250.837
2016-04-01,250.839
2016-05-01,248.989
2016-06-01,248.016
2016-07-01,246.875
2016-08-01,246.547
2016-09-01,246.642
2016-10-01,244.770
2016-11-01,243.633
2016-12-01,241.612
2017-01-01,242.596
2017-02-01,243.057
2017-03-01,244.306
2017-04-01,243.330
2017-05-01,243.815
2017-06-01,245.756
2017-07-01,247.761
2017-08-01,247.985
2017-09-01,247.613
2017-10-01,248.413
2017-11-01,247.027
2017-12-01,248.420
2018-01-01,247.284
2018-02-01,247.095
2018-03-01,249.516
2018-04-01,251.922
2018-05-01,249.449
2018-06-01,248.609
2018-07-01,250.042
2018-08-01,250.743
2018-09-01,248.876
2018-10-01,247.966
2018-11-01,247.954
2018-12-01,247.327
2019-01-01,248.169
2019-02-01,248.597
2019-03-01,249.062
2019-04-01,249.203
2019-05-01,250.356
2019-06-01,249.231
2019-07-01,250.033
2019-08-01,249.277
2019-09-01,249.740
2019-10-01,250.592
2019-11-01,250.491
2019-12-01,252.893
2020-01-01,252.905
2020-02-01,253.396
2020-03-01,254.724
2020-04-01,266.263
2020-05-01,275.405
2020-06-01,281.139
2020-07-01,271.028
2020-08-01,266.969
2020-09-01,265.386
2020-10-01,265.796
2020-11-01,265.307
2020-12-01,264.475
2021-01-01,265.922
2021-02-01,266.606
2021-03-01,268.457
2021-04-01,271.459
2021-05-01,275.776
2021-06-01,282.993
2021-07-01,286.994
2021-08-01,288.367
2021-09-01,293.217
2021-10-01,297.377
2021-11-01,299.228
2021-12-01,297.604
2022-01-01,298.441
2022-02-01,301.240
2022-03-01,305.116
2022-04-01,310.399
2022-05-01,314.929
2022-06-01,316.110
2022-07-01,318.141
2022-08-01,318.867
2022-09-01,319.486
2022-10-01,321.271
2022-11-01,319.444
2022-12-01,320.455
2023-01-01,322.737
2023-02-01,321.803
2023-03-01,318.306
2023-04-01,318.996
2023-05-01,315.968
2023-06-01,315.561
2023-07-01,317.445
2023-08-01,318.944
2023-09-01,320.140
2023-10-01,322.536
2023-11-01,319.860
2023-12-01,320.143
2024-01-01,319.752
2024-02-01,320.096
2024-03-01,322.589
2024-04-01,322.323
2024-05-01,323.414
2024-06-01,323.848
2024-07-01,327.013
2024-08-01,329.108
2024-09-01,332.525
2024-10-01,328.743
2024-11-01,331.976
2024-12-01,333.659
2025-01-01,339.169
2025-02-01,344.781
2025-03-01,348.179
2025-04-01,344.883
2025-05-01,343.032
2025-06-01,342.058
2025-07-01,344.155
2025-08-01,347.509
2025-09-01,349.716
2025-10-01,
2025-11-01,347.565
2025-12-01,346.815
2026-01-01,346.613
2026-02-01,346.309
2026-03-01,345.203
